Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,likes_anomaly,shares_anomaly,comments_anomaly,any_anomaly,anomaly_count,youtube_anomaly,tiktok_anomaly,instagram_anomaly,twitter_anomaly,platform_anomaly,view_like_anomaly,day_of_week,is_weekend,day_of_month,day_of_year,week_of_year,month,quarter,year,year_month,total_interactions,engagement_rate,like_rate,share_rate,comment_rate,likes_per_share,likes_per_comment,comment_to_like_ratio,share_to_like_ratio,virality_score,engagement_density,Engagement_Level_Cal
2022-07-01,Twitter,#Dance,Video,UK,1248834,191587,55987,7710,High,0,0,0,0,0,False,False,False,False,0,0,4,0,1,182,26,7,3,2022,2022-07,255284,0.20441788099939623,0.15341258052504936,0.0448313828488151,0.006173753938670841,3.421929699221262,24.845934379457915,0.040242603920913625,0.29222602668225567,0.2523359771306858,0.1697233860641253,High
2022-03-11,TikTok,#Music,Post,Brazil,2289790,171584,8515,44817,Medium,0,0,0,0,0,False,True,False,False,1,0,4,0,11,70,10,3,1,2022,2022-03,224916,0.09822560147437101,0.07493434990355015,0.003718680001799291,0.01957252867183075,20.148426491310474,3.8284617787496096,0.2611941603287001,0.04962555001894105,0.11173050291489485,0.08944027651741396,Medium
2022-07-10,TikTok,#Fitness,Video,India,3072740,261975,66794,31510,Medium,0,0,0,0,0,False,True,False,False,1,0,6,1,10,191,27,7,3,2022,2022-07,360279,0.11725007647897316,0.08525775520943679,0.021737595195950456,0.010254687915447478,3.9220750056141926,8.313763447684936,0.12027819342229823,0.25496228662167525,0.1441149774745089,0.10494523916121641,Medium
2023-04-07,YouTube,#Dance,Live Stream,Australia,4316183,219615,14485,34691,Low,0,0,0,0,0,False,False,False,False,0,0,4,0,7,97,14,4,2,2023,2023-04,268791,0.06227516303178063,0.05088175110236264,0.0033559737026966413,0.008037423798429354,15.160499792903494,6.330421999308198,0.15796207926562728,0.06595603234736995,0.06964983420539995,0.05862432371481278,High
2023-01-16,Twitter,#Music,Video,USA,1514380,480539,78070,24089,High,0,0,0,0,0,False,False,False,True,1,0,0,0,16,16,3,1,1,2023,2023-01,582698,0.38477660824892035,0.31731710844232724,0.051552416465869555,0.015906829258951347,6.155153642197487,19.947654628476545,0.05012902151745952,0.16246306238814667,0.4442821852624934,0.2778618630303689,High
2022-02-25,TikTok,#Comedy,Video,UK,3219097,290198,90587,8704,Medium,0,0,0,0,0,False,True,False,False,1,0,4,0,25,56,8,2,1,2022,2022-02,389489,0.12099324748524198,0.09014885536258915,0.028140491528993526,0.00270386300758784,3.20349273634477,33.336932797242966,0.02999321155482962,0.3121547627662397,0.15048563293195796,0.10793396637907479,High
2023-06-10,Instagram,#Gaming,Post,Canada,637729,241923,62036,44594,High,0,0,0,0,0,False,False,False,False,0,0,5,1,10,161,23,6,2,2023,2023-06,348553,0.5465534733405569,0.379350195223684,0.09727627679425462,0.06992614429303938,3.8996566565114366,5.4248906828119745,0.18433061622658356,0.25642763843190425,0.6787919652517523,0.3534009542909634,High
2023-10-19,TikTok,#Dance,Post,USA,1596726,486131,14674,40353,Low,0,0,0,0,0,False,True,False,False,1,0,3,0,19,292,42,10,4,2023,2023-10,541158,0.33891725944213347,0.30445467509474067,0.009190049394793225,0.025272322695113193,33.12647359454855,12.0466620409377,0.08300831872824666,0.03018521718381016,0.3607432579269969,0.25312785913548164,High
2023-02-19,YouTube,#Dance,Shorts,UK,1161484,221418,84473,42623,Low,0,0,0,0,0,False,False,False,False,0,0,6,1,19,50,7,2,1,2023,2023-02,348514,0.30005923456543526,0.19063354240476632,0.07272844677288128,0.0366969870467548,2.6211378649051778,5.194679054054054,0.19249928867893,0.38150745870950553,0.39113591652066104,0.23080427921096583,High
2022-05-10,Instagram,#Gaming,Reel,UK,1081777,48326,42923,6408,High,0,0,0,0,0,False,False,True,False,1,0,1,0,10,130,19,5,2,2022,2022-05,97657,0.09027461297476282,0.044672751710609755,0.039678196450658086,0.005923581363274165,1.1258503401360545,7.540333905445467,0.13259668508287292,0.8881784509694374,0.13291451665683718,0.08279988536874466,High
2022-02-06,Twitter,#Fashion,Post,India,2803598,227995,2103,35208,Medium,0,0,0,0,0,False,False,False,True,1,0,6,1,6,37,5,2,1,2022,2022-02,265306,0.09463054260988915,0.0813222575696453,0.0007501072728303869,0.012558144014176065,108.36264258555133,6.475475020591326,0.1544237618203828,0.009223846032386534,0.10165968813657017,0.08644975535239942,High
2023-09-15,YouTube,#Viral,Shorts,USA,2304844,221874,61744,22713,Medium,0,0,0,0,0,False,False,False,False,0,0,4,0,15,258,37,9,3,2023,2023-09,306331,0.1329074766014533,0.09626417394662114,0.026788786230744367,0.009854458759699676,3.5933921775042514,9.768160605793783,0.10236845070422536,0.27828281690140844,0.16462343454765938,0.11731538483632847,High
2022-05-21,Instagram,#Fitness,Reel,Germany,1945496,290804,36541,15838,Low,0,0,0,0,0,False,False,False,False,0,0,5,1,21,141,20,5,2,2022,2022-05,343183,0.17639871785909608,0.14947542967169827,0.018782347132892008,0.008140850384246287,7.95807563899075,18.35999747458804,0.05446261240350063,0.12565464830384623,0.19925139951385173,0.14994807048083195,High
2022-12-17,TikTok,#Gaming,Post,Australia,2506710,320606,1565,39465,Low,0,0,0,0,0,False,True,False,False,1,0,5,1,17,351,50,12,4,2022,2022-12,361636,0.14426718687043974,0.1278990677425519,0.0006243240644813064,0.015743737511025403,204.7292464878672,8.123600060811839,0.12309462987395783,0.004881365659514608,0.1527633221380526,0.12607823463417595,High
2022-04-27,TikTok,#Gaming,Live Stream,Brazil,2254522,294121,86843,12828,High,0,0,0,0,0,False,False,False,False,0,0,2,0,27,117,17,4,2,2022,2022-04,393792,0.17466762355834187,0.13045819448282409,0.0385194562220035,0.005689895379199946,3.3867739855372854,22.926260815340246,0.04361455450459333,0.29526183012491414,0.216031949995631,0.1486953586319447,High
2023-09-29,Instagram,#Challenge,Reel,Australia,3924268,498261,8499,11392,High,0,0,0,0,0,False,False,False,False,0,0,4,0,29,272,39,9,3,2023,2023-09,518152,0.13203787305046444,0.12696912469558025,0.002165753672849644,0.0029029610355457286,58.618941176470585,43.73395944878434,0.022863473433655385,0.017057291144016603,0.13565507359459814,0.11663732830304203,High
2023-12-04,Instagram,#Comedy,Live Stream,USA,568573,45982,59886,44122,High,0,0,0,0,0,False,False,False,False,0,0,0,0,4,338,49,12,4,2023,2023-12,149990,0.2638007784400596,0.0808724985665894,0.10532665932666636,0.07760115657768382,0.7678127139445956,1.0421322212904833,0.9595285214100864,1.3023508687993388,0.4079275520864479,0.20873604680452515,High
2022-11-06,Instagram,#Gaming,Post,Japan,3111832,171402,51391,12925,Medium,0,0,0,0,0,False,False,False,False,0,0,6,1,6,310,44,11,4,2022,2022-11,235718,0.07574894788664684,0.05508071930595247,0.0165147037132134,0.004153500525253122,3.3351883561643834,13.260250657589355,0.07540708155633215,0.2998255573122991,0.09434037752025896,0.07041507968514286,High
2023-07-29,Instagram,#Fitness,Reel,Australia,2304449,355721,54164,43193,Low,0,0,0,0,0,False,False,False,False,0,0,5,1,29,210,30,7,3,2023,2023-07,453078,0.19661012241971942,0.15436264618455597,0.023504089912994425,0.0187433010045781,6.567358995661405,8.235426216604157,0.12142347113757372,0.15226497096046912,0.22948577751741198,0.1643059161342754,High
2023-10-22,Twitter,#Comedy,Video,Australia,3404604,333847,7512,7909,Medium,0,0,0,0,0,False,False,False,False,0,0,6,1,22,295,42,10,4,2023,2023-10,349268,0.10258696752985076,0.09805748390782484,0.002206423358950598,0.0023230301312487057,44.435911087448424,42.205689001264226,0.023690421988449832,0.022501258057559127,0.1059548758225991,0.09304206430054088,High
2022-09-20,Twitter,#Viral,Video,USA,1658784,386659,53867,26339,High,0,0,0,0,0,False,False,False,True,1,0,1,0,20,263,38,9,3,2022,2022-09,466865,0.2814501466134228,0.23309771911368862,0.0324737684510048,0.015878489376260334,7.177897824311279,14.67953682611997,0.0681192779185848,0.1393136088553251,0.32186299008008873,0.2196340976332405,High
2023-07-08,YouTube,#Dance,Shorts,UK,1246083,94202,77172,13491,High,0,0,0,0,0,True,False,False,False,1,0,5,1,8,189,27,7,3,2023,2023-07,184865,0.14835689115412054,0.07559843477646772,0.061931619377184846,0.0108267179419686,1.2206600754149768,6.982063445004447,0.14321199961784656,0.8192095793127607,0.2157017504437903,0.12919057855351837,High
2023-09-25,YouTube,#Viral,Post,Germany,4131095,134585,24149,46525,Low,0,0,0,0,0,False,False,False,False,0,0,0,0,25,268,39,9,3,2023,2023-09,205259,0.04968634224097969,0.032578521535205185,0.005845664201461307,0.011262144476913632,5.57287784679089,2.8926836607488284,0.3456897448471609,0.17943173881384394,0.06116306665349825,0.04733446577470382,High
2023-08-15,YouTube,#Fashion,Video,Australia,3664947,498276,45486,29141,Low,0,0,0,0,0,False,False,False,False,0,0,1,0,15,227,33,8,3,2023,2023-08,572903,0.1563195866133944,0.1359571813842925,0.01241109014370736,0.007951272432787586,10.954250665025173,17.098208770846202,0.05848353425905671,0.09128657353239263,0.1727062703208886,0.13518718217964298,High
2023-01-15,Twitter,#Challenge,Tweet,India,3247592,76079,75922,31681,High,0,0,0,0,0,False,False,False,False,0,0,6,1,15,15,2,1,1,2023,2023-01,183682,0.05655944465930449,0.023426272935062983,0.023377929438818227,0.009755224869618823,1.0020547133279771,2.4013319866170066,0.41641692954784437,0.9979232386961093,0.08481496911712767,0.05353172028814953,High
2023-08-05,Instagram,#Music,Post,Canada,3144724,346002,68200,21104,High,0,0,0,0,0,False,False,False,False,0,0,5,1,5,217,31,8,3,2023,2023-08,435306,0.13842423055250636,0.11002615491020677,0.02168711095564795,0.00671092066873892,5.073268720399994,16.394314143567875,0.06099369080614908,0.19710811755967433,0.16346675782461106,0.12159283581422502,High
2023-04-24,Instagram,#Gaming,Post,Australia,3567170,178506,37026,14997,Low,0,0,0,0,0,False,False,False,False,0,0,0,0,24,114,17,4,2,2023,2023-04,230529,0.06462517906351534,0.05004133527660995,0.010379653792879568,0.00420417187737846,4.820968482458746,11.901986931590878,0.08401351207515671,0.2074204372937756,0.07710690067843678,0.06070228314566268,High
2023-08-13,Twitter,#Music,Live Stream,Japan,4966638,456635,19925,15827,High,0,0,0,0,0,False,False,False,False,0,0,6,1,13,225,32,8,3,2023,2023-08,492387,0.09913889435871912,0.0919404450373784,0.004011767313871614,0.003186662046506702,22.91654120244906,28.8498230983068,0.03465999176587041,0.04363431704902811,0.10474397273488167,0.09019687581573632,High
2023-02-16,Twitter,#Fitness,Live Stream,USA,2381324,166638,40364,47901,Medium,0,0,0,0,0,False,False,False,False,0,0,3,0,16,47,7,2,1,2023,2023-02,254903,0.10704255279835924,0.0699770085981544,0.016950227289429205,0.02011527195993827,4.128279450018581,3.4787274017786314,0.28745371731707464,0.2422242092187303,0.1340503711169202,0.09669235615901059,High
2023-04-24,Twitter,#Fashion,Tweet,Brazil,4678841,316721,59725,28125,High,0,0,0,0,0,False,False,False,False,0,0,0,0,24,114,17,4,2,2023,2023-04,404571,0.08646820868672392,0.06769217682494942,0.012764910633870518,0.006011102747218222,5.302899909587114,11.260790727440803,0.08880027279443803,0.18857231262747773,0.10223865221351779,0.07958650607111917,High
2023-08-23,Instagram,#Music,Video,USA,4781223,331083,5095,10256,Low,0,0,0,0,0,False,False,False,False,0,0,2,0,23,235,34,8,3,2023,2023-08,346434,0.07245719348375929,0.06924649420315802,0.0010656267098132193,0.002145057416259937,64.96919152276296,32.278736472652824,0.030977033018810936,0.015388843918763818,0.07459533374717436,0.06756185134848139,High
2023-06-29,YouTube,#Education,Shorts,Brazil,3995394,281704,78827,40414,Low,0,0,0,0,0,True,False,False,False,1,0,3,0,29,180,26,6,2,2023,2023-06,400945,0.10035180510357677,0.07050717138105243,0.019729463544906074,0.01011514506075119,3.573654031562389,6.970283310651985,0.14346213237251734,0.27982108943753214,0.12513881606199137,0.09119974597045405,High
2023-03-20,Instagram,#Dance,Reel,Germany,1035139,212435,51821,2303,High,0,0,0,0,0,False,False,False,False,0,0,0,0,20,79,12,3,1,2023,2023-03,266559,0.2575103440214309,0.20522344803601444,0.05006182738566764,0.0022248198311339527,4.099320751804253,92.20269097222223,0.010840912086463688,0.24393699749571635,0.30868433255405064,0.2047779131565079,High
2022-03-17,TikTok,#Dance,Post,Brazil,765809,328597,19358,9245,Medium,0,0,0,0,0,False,False,False,False,0,0,3,0,17,76,11,3,1,2022,2022-03,357200,0.46643484210814967,0.42908423760462777,0.025277810422950863,0.012072185006724906,16.973862286275118,35.53936837551374,0.028134681282296303,0.058910888076007764,0.49774813596061684,0.31807403146368374,High
2023-04-14,YouTube,#Fitness,Video,Canada,4412202,420756,75784,30893,Medium,0,0,0,0,0,False,False,False,False,0,0,4,0,14,104,15,4,2,2023,2023-04,527433,0.1195396312317523,0.09536188611448748,0.01717600028829136,0.007001717736015319,5.5519693870818765,13.619343561856672,0.07342242672136173,0.18011346216462235,0.14021646329509319,0.10677570306308057,High
2023-12-14,YouTube,#Dance,Shorts,UK,3605698,33232,26198,40691,Low,0,0,0,0,0,True,False,False,False,1,0,3,0,14,348,50,12,4,2023,2023-12,100121,0.027767439203172314,0.009216520846582036,0.007265720183520587,0.011285190472083222,1.268445360509943,0.8166715816376683,1.2244154906267866,0.7883128215929949,0.040675746921748045,0.027017239643922168,Medium
2023-10-31,Twitter,#Dance,Post,Brazil,2858575,9364,19588,41663,High,0,0,0,0,0,False,False,False,True,1,0,1,0,31,304,44,10,4,2023,2023-10,70615,0.024702867687571604,0.003275756880348817,0.0068523628547920365,0.014574739310761722,0.47802338046863035,0.22475038402457756,4.448798718633209,2.0916177255739457,0.03884259155607547,0.024107347082299203,High
2022-02-11,Instagram,#Fitness,Reel,Canada,521996,477724,90232,45777,High,0,0,0,0,0,False,False,True,False,1,0,4,0,11,42,6,2,1,2022,2022-02,613733,1.0,0.9151853363141934,0.172859230991749,0.08769590629831206,5.2943379916438555,10.435667788020446,0.09582291067036475,0.18887853890836778,1.3924476577451594,0.5403868352397447,High
2022-10-23,Instagram,#Gaming,Post,Japan,2825457,210288,13695,5774,Medium,0,0,0,0,0,False,False,False,False,0,0,6,1,23,296,42,10,4,2022,2022-10,229757,0.08131675689985726,0.07442616382901462,0.00484700179581505,0.0020435624950008104,15.353971962616823,36.413506493506496,0.027457451412104296,0.06512466177498585,0.08718551116314593,0.07520160617226813,High
2022-09-06,TikTok,#Tech,Video,Germany,3284443,227209,72888,31889,Medium,0,0,0,0,0,False,True,False,False,1,0,1,0,6,249,36,9,3,2022,2022-09,331986,0.10107832591401343,0.069177309766889,0.02219188392312367,0.009709101449134162,3.117191894524551,7.1247726560050175,0.14035033669292724,0.32079573962413627,0.1281247297868376,0.09179939658707525,Medium
2022-05-20,YouTube,#Viral,Live Stream,USA,4005023,131700,58431,32829,High,0,0,0,0,0,False,False,False,False,0,0,4,0,20,140,20,5,2,2022,2022-05,222960,0.05567009228161736,0.03288369807521753,0.014589425681344232,0.008196954624991011,2.2539019715224535,4.0115747791653975,0.24926917791057016,0.44366405722052227,0.07435798137539251,0.05273436529900901,High
2022-07-11,Instagram,#Education,Post,Canada,2160970,332512,86309,47146,High,0,0,0,0,0,False,False,False,False,0,0,0,0,11,192,28,7,3,2022,2022-07,465967,0.21562862973572053,0.15387156977118158,0.03993991589891766,0.021817044282408233,3.8525315722396014,7.0526650688272845,0.14178693765356543,0.25956579141266656,0.26647696799262927,0.17738034829156543,High
2023-06-16,TikTok,#Dance,Post,India,292774,182788,97632,18942,High,0,0,0,0,0,False,True,False,False,1,0,4,0,16,167,24,6,2,2023,2023-06,299362,1.0,0.6243292630859876,0.3334710955511912,0.06469814704124327,1.8721948521504,9.649369160111915,0.10362768000262598,0.5341240446635191,1.3883186747502347,0.5055629112230974,High
2022-07-04,Twitter,#Gaming,Video,Australia,2077958,258542,74670,39468,Medium,0,0,0,0,0,False,False,False,False,0,0,0,0,4,185,27,7,3,2022,2022-07,372680,0.179349149501578,0.12442112669210509,0.03593429899242478,0.01899363750680355,3.462415127693482,6.550507993615242,0.15265545769949293,0.2888107587519291,0.22478018093715998,0.15207468422508752,High
2023-05-13,Twitter,#Dance,Live Stream,India,4482313,170103,66262,46723,High,0,0,0,0,0,False,False,False,False,0,0,5,1,13,133,19,5,2,2023,2023-05,283088,0.06315667825963961,0.03794981788424461,0.014782989322033218,0.010423856963166793,2.5670887222129997,3.6405915589418716,0.27467314113718666,0.38953816488736304,0.08315158197306123,0.05940486435454225,High
2022-12-15,Twitter,#Education,Live Stream,Australia,644845,72412,61458,27972,Medium,0,0,0,0,0,False,False,False,False,0,0,3,0,15,349,50,12,4,2022,2022-12,161842,0.2509781420341322,0.11229347782261191,0.09530647627495557,0.04337779873023947,1.1782163718902032,2.5886390447931933,0.38628423073205087,0.8487150097358209,0.36797312846788227,0.20062552142280712,High
2022-07-23,YouTube,#Challenge,Live Stream,India,1235026,220260,76228,39918,High,0,0,0,0,0,False,False,False,False,0,0,5,1,23,204,29,7,3,2022,2022-07,336406,0.2723877877874636,0.17834427911292627,0.061721727541179265,0.032321560581266645,2.8894515210746565,5.5176732884090285,0.18123044933056692,0.3460803319697995,0.35027007506718477,0.21407607837946535,High
2023-11-21,YouTube,#Fashion,Post,USA,2684761,368977,86498,33243,Low,0,0,0,0,0,False,False,False,False,0,0,1,0,21,325,47,11,4,2023,2023-11,488718,0.18203408050102038,0.13743378370224252,0.03221812585249642,0.012382103143593361,4.265679372015861,11.099055468655997,0.0900948024001431,0.23442590073120892,0.2204431901226254,0.15400070395928253,High
2023-04-08,TikTok,#Tech,Video,India,4601011,27813,42268,46788,High,0,0,0,0,0,False,True,False,False,1,0,5,1,8,98,14,4,2,2023,2023-04,116869,0.025400721710945703,0.006044974453446329,0.009186674583765484,0.010169067153052415,0.6579999526840001,0.5944345893265511,1.6821744445243403,1.5196663550729848,0.03967192435055592,0.024771507541522887,Low
2023-03-24,TikTok,#Gaming,Live Stream,Canada,3897648,255004,95891,24613,High,0,0,0,0,0,False,False,False,False,0,0,4,0,24,83,12,3,1,2023,2023-03,375508,0.09634220432424888,0.06542508060628342,0.024602266648433454,0.006314832351502149,2.6592833604471697,10.360120256764443,0.09651967608478265,0.37603576400462735,0.12410186243040355,0.0878760335452298,Medium
2022-04-30,TikTok,#Music,Video,Japan,1421637,402011,97806,29398,High,0,0,0,0,0,False,False,False,False,0,0,5,1,30,120,17,4,2,2022,2022-04,529215,0.37225747500944334,0.28278014515650257,0.06879810472145512,0.020678963280385022,4.110247732779863,13.67430864995408,0.07312717033322388,0.24329124503746158,0.45139479951999034,0.27127378191682405,High
2022-05-10,YouTube,#Challenge,Video,Australia,434662,116995,44116,26605,Low,0,0,0,0,0,False,False,False,False,0,0,1,0,10,130,19,5,2,2022,2022-05,187716,0.4318665997947831,0.26916254661657424,0.10149472119780152,0.06120833841389766,2.651925561574903,4.397316394798166,0.22740093678416357,0.37707272043488665,0.5639644966330237,0.3016109181237126,High
2022-11-27,TikTok,#Challenge,Live Stream,UK,3187163,113636,38956,23762,High,0,0,0,0,0,False,False,False,False,0,0,6,1,27,331,47,11,4,2022,2022-11,176354,0.055332595163786726,0.035654268183250064,0.012222778620742452,0.00745553099871861,2.9169597248248067,4.782056137693052,0.20910442901519752,0.3428108802590705,0.07128312192281289,0.05243142817473496,Medium
